Date,time,title,segment,pred,neg,pos,neu,Index_Change,Percent_Change,Direction_Change,Open,Highest,Lowest,Closed,AVG,Adjusted_Closed,Volume,Company_Code
9/1/2017,12:02,Tại sao Habeco chọn lên UpCOM trước khi niêm yết trên HoSE?,tại_sao habeco chọn lên upcom trước khi niêm_yết trên hose ?,2,0.36823562,0.035732936,0.5960315,0.1,0.23%,+,43.3,43.5,43.2,43.2,43.38,31.74,459010,VIC
9/1/2017,11:22,"Ngày 9/1, sàn UpCOM đón thêm 6 mã cổ phiếu với tổng vốn hóa 12.200 tỷ đồng","ngày 9/1 , sàn upcom đón thêm 6 mã cổ_phiếu với tổng vốn hoá 12.200 tỷ đồng",1,0.006693962,0.87596714,0.117338926,0.1,0.23%,+,43.3,43.5,43.2,43.2,43.38,31.74,459010,VIC
9/1/2017,8:36,"Cổ phiếu VIB chính thức chào sàn, giá tham chiếu 17.000 đồng/cổ phiếu","cổ_phiếu vib chính_thức chào sàn , giá tham_chiếu 17.000 đồng / cổ_phiếu",2,0.026695063,0.1720416,0.80126333,0.1,0.23%,+,43.3,43.5,43.2,43.2,43.38,31.74,459010,VIC
9/1/2017,7:27,"VIB Bank lên sàn với giá cao hơn cổ phiếu của Vietinbank và BIDV, “điều kỳ diệu” gì sẽ được tạo ra?","vib bank lên sàn với giá cao hơn cổ_phiếu của vietinbank và bidv , “ điều kỳ_diệu ” gì sẽ được tạo ra ?",1,0.010636878,0.94372743,0.045635775,0.1,0.23%,+,43.3,43.5,43.2,43.2,43.38,31.74,459010,VIC
9/1/2017,7:05,VIB hôm nay lên sàn,vib hôm_nay lên sàn,2,0.04177638,0.07354817,0.8846755,0.1,0.23%,+,43.3,43.5,43.2,43.2,43.38,31.74,459010,VIC
3/1/2017,7:00,Đừng quên mất những cổ phiếu này khi bước vào tuần giao dịch đầu tiên của TTCK 2017,đừng quên mất những cổ_phiếu này khi bước vào tuần giao_dịch đầu_tiên của ttck 2017,1,0.006215177,0.9615446,0.032240234,-0.4,-0.95%,-,42,42,41.6,41.6,41.72,30.56,321500,VIC
12/12/2016,15:40,Ngân hàng VIB được cấp mã chứng khoán VIB,ngân_hàng vib được cấp mã chứng_khoán vib,2,0.04917978,0.047605556,0.9032147,0,0.00%,0,41.6,42,41.3,42,41.77,30.85,756230,VIC
9/12/2016,9:50,VIB: Cấp giấy chứng nhận đăng ký chứng khoán lần đầu,vib : cấp giấy chứng_nhận đăng_ký chứng_khoán lần đầu,2,0.16487175,0.043155987,0.7919722,0,0.00%,0,42,42,41.2,42,41.74,30.85,705920,VIC
9/11/2016,7:13,VIB hoàn thành tăng vốn điều lệ lên 5.644 tỷ đồng,vib hoàn_thành tăng vốn_điều_lệ lên 5.644 tỷ đồng,2,0.03881074,0.14714319,0.8140461,-0.3,-0.70%,-,42.9,42.9,42,42.5,42.53,31.22,846210,VIC
12/10/2016,9:41,VIB: Ông Hoàng Linh làm Quyền GĐ Ban Dịch vụ Tài chính,vib : ông hoàng linh làm quyền gđ ban dịch_vụ tài_chính,2,0.3261886,0.04974552,0.6240658,0.1,0.24%,+,42.1,42.8,42.1,42.2,42.44,31,365010,VIC
9/8/2016,13:46,Lương thưởng ngân hàng: Niềm vui lớn của nhân viên VietinBank và cú sốc của 'VPBanker',lương thưởng ngân_hàng : niềm vui lớn của nhân_viên vietinbank và cú sốc của ' vpbanker ',1,0.004235964,0.97252345,0.023240522,0.8,1.79%,+,44.5,45.8,44.5,45.5,45.24,27.29,827360,VIC
4/8/2016,13:00,"Lợi nhuận ngân hàng quý II: Kẻ cười, người khóc","lợi_nhuận ngân_hàng quý ii : kẻ cười , người khóc",2,0.12760034,0.099453054,0.7729466,-1.8,-3.65%,-,49.5,49.6,47.5,47.5,48.48,28.49,1293330,VIC
8/6/2016,9:00,"Lãi suất ngân hàng: Trống đánh xuôi, kèn thổi ngược","lãi_suất ngân_hàng : trống đánh xuôi , kèn thổi ngược",0,0.9851946,0.003851376,0.010954068,0,0.00%,0,54.5,56,54,54.5,54.95,29.44,1214310,VIC
6/5/2016,10:14,"Quý I, ngân hàng VIB giảm lãi 7,5% so với cùng kỳ","quý i , ngân_hàng vib giảm lãi 7,5% so với cùng kỳ",2,0.0604753,0.07671704,0.8628077,1,1.94%,+,52,52.5,52,52.5,52.16,28.36,906360,VIC
4/2/2016,11:49,VIB tăng trưởng tín dụng 25% trong năm 2015,vib tăng_trưởng tín_dụng 25% trong năm 2015,1,0.013466196,0.5297341,0.4567997,0,0.00%,0,47,47.5,47,47,47.13,25.39,1832620,VIC
9/12/2015,0:00,"VIB: 11/12, chốt DS thưởng cổ phiếu tỷ lệ 100:14","vib : 11/12 , chốt ds thưởng cổ_phiếu tỷ_lệ 1 00:1 4",2,0.035081524,0.24972989,0.71518856,-0.6,-1.42%,-,42.4,43.4,41.8,41.8,42.31,22.58,1626520,VIC
7/12/2015,14:14,VIB sắp tăng vốn lên 4.845 tỷ đồng,vib sắp tăng vốn lên 4.845 tỷ đồng,2,0.026089594,0.4501015,0.5238089,0,0.00%,0,42.4,42.4,42,42.3,42.22,22.85,974567,VIC
12/5/2015,17:58,Quý I/2015: VIB đạt 139 tỷ đồng lợi nhuận trước thuế,quý i / 2015 : vib đạt 139 tỷ đồng lợi_nhuận trước thuế,2,0.017871313,0.44597328,0.5361554,-0.5,-1.04%,-,48.2,48.2,47,47.5,47.56,20.4,1446210,VIC
6/11/2014,17:35,"VIB: 9 tháng lãi trước thuế 234 tỷ, gấp 9 lần cùng kỳ năm trước","vib : 9 tháng lãi trước thuế 234 tỷ , gấp 9 lần cùng kỳ năm trước",1,0.012355179,0.66182894,0.32581586,-0.4,-0.82%,-,48.6,48.6,48,48.1,48.1,20.66,747280,VIC
3/9/2014,17:03,"Hệ thống chi nhánh, phòng giao dịch của các ngân hàng Việt lớn thế nào?","hệ_thống chi_nhánh , phòng giao_dịch của các ngân_hàng việt lớn thế_nào ?",2,0.026641658,0.105107956,0.86825037,-0.5,-0.85%,-,58.5,59,57.5,58,58,24.91,7152460,VIC
4/4/2014,15:15,"Ngân hàng Quốc Tế (VIB) tuyển dụng từ chuyên viên, quản lý tới giám đốc","ngân_hàng quốc_tế ( vib ) tuyển_dụng từ chuyên_viên , quản_lý tới giám_đốc",2,0.095229134,0.05960246,0.84516835,0,0.00%,0,73.5,74,73,73.5,73.5,20.64,825720,VIC
4/9/2013,8:30,"Thu nhập ngành ngân hàng 6 tháng đầu năm: Người cười nụ, kẻ khóc thầm","thu_nhập ngành ngân_hàng 6 tháng đầu năm : người cười_nụ , kẻ khóc thầm",0,0.8133184,0.027422609,0.15925908,0,0.00%,0,61.5,62.5,61,62,62,17.41,363360,VIC
7/6/2013,18:57,VIB được chuyển trụ sở chính về tòa nhà CornerStone,vib được chuyển trụ_sở chính về toà nhà cornerstone,2,0.04618011,0.05989059,0.89392936,1,1.46%,+,68.5,69.5,68,69.5,69.5,19.51,906520,VIC
3/6/2013,12:22,VIB chính thức công bố Tổng giám đốc mới,vib chính_thức công_bố tổng_giám_đốc mới,2,0.040202457,0.10457541,0.85522217,1,1.47%,+,68,70,67,69,69,19.37,183400,VIC
12/3/2013,16:02,Nguyên Tổng giám đốc VIB về làm lãnh đạo tại Maritime Bank,nguyên tổng_giám_đốc vib về làm lãnh_đạo tại maritime_bank,2,0.03790594,0.06356064,0.8985334,-2.5,-3.79%,-,65,65.5,63.5,63.5,63.5,17.83,169070,VIC
12/3/2013,10:20,“Sóng ngầm” thay đổi nhân sự cao cấp ngân hàng,“ sóng_ngầm ” thay_đổi nhân_sự cao_cấp ngân_hàng,2,0.21202472,0.09981878,0.68815655,-2.5,-3.79%,-,65,65.5,63.5,63.5,63.5,17.83,169070,VIC
7/3/2013,12:11,VIB lãi hợp nhất 542 tỷ đồng trong năm 2012,vib lãi hợp_nhất 542 tỷ đồng trong năm 2012,1,0.011970947,0.67524487,0.31278422,-1.5,-2.27%,-,66,66,64.5,64.5,64.5,18.11,283370,VIC
3/12/2012,7:03,Vay tiền mua nhà: Thận trọng khi ngân hàng 'đại hạ giá' cuối năm,vay tiền mua nhà : thận_trọng khi ngân_hàng ' đại hạ giá ' cuối năm,0,0.8390036,0.026355045,0.13464133,0,0.00%,0,73.5,74,73,73.5,73.5,15.57,120380,VIC
10/9/2012,9:15,CBA nói gì về chiến lược thận trọng của VIB?,cba nói gì về chiến_lược thận_trọng của vib ?,2,0.385682,0.031515043,0.58280295,-0.5,-0.69%,-,73,73,71,71.5,71.5,15.15,68830,VIC
7/8/2012,8:54,Bắt giam nguyên giám đốc ngân hàng VIB chi nhánh Huế,bắt giam nguyên giám_đốc ngân_hàng vib chi_nhánh huế,0,0.9188194,0.010196888,0.07098368,0.5,0.64%,+,79,79.5,78,79,79,16.74,165390,VIC
4/7/2012,9:15,"VIBank cho vay mua, xây, sửa nhà lãi suất chỉ từ 9.9%/năm","vibank cho vay mua , xây , sửa nhà lãi_suất chỉ từ 9.9% / năm",1,0.019350512,0.88784593,0.09280359,0,0.00%,0,81,81.5,80.5,81,81,17.16,75960,VIC
3/7/2012,8:16,"VIB cho vay mua bất động sản lãi suất từ 9,9%","vib cho vay mua bất_động_sản lãi_suất từ 9,9%",2,0.03225363,0.18760657,0.7801398,-1,-1.22%,-,81.5,82,80.5,81,81,17.16,83890,VIC
7/6/2012,15:31,VIB đăng ký thoái toàn bộ vốn tại PTI,vib đăng_ký thoái toàn_bộ vốn tại pti,0,0.5716873,0.03881176,0.38950092,1,1.20%,+,85.5,85.5,83.5,84,84,17.8,103390,VIC
4/6/2012,9:02,VIB ưu đãi lãi suất 14% cho doanh nghiệp thực phẩm và đồ uống,vib ưu_đãi lãi_suất 14% cho doanh_nghiệp thực_phẩm và đồ uống,2,0.02883024,0.35794228,0.6132274,-22,-21.36%,-,84,84,80,81,81,17.16,85690,VIC
12/4/2012,16:00,VIB: 2011 trích lập dự phòng rủi ro tín dụng tăng gấp 3 lần năm trước,vib : 2011 trích_lập dự_phòng rủi_ro tín_dụng tăng gấp 3 lần năm trước,2,0.054919854,0.092657566,0.8524226,1,1.06%,+,95.5,97,94.5,95.5,95.5,15.87,429800,VIC
12/4/2012,13:38,VIB: 2011 trích lập dự phòng rủi ro tín dụng tăng gấp 3 lần năm trước,vib : 2011 trích_lập dự_phòng rủi_ro tín_dụng tăng gấp 3 lần năm trước,2,0.054919854,0.092657566,0.8524226,1,1.06%,+,95.5,97,94.5,95.5,95.5,15.87,429800,VIC
8/3/2012,17:15,VIB giảm lãi vay cho doanh nghiệp thực phẩm- đồ uống,vib giảm lãi vay cho doanh_nghiệp thực_phẩm - đồ uống,2,0.03509176,0.11046839,0.8544399,-1,-0.94%,-,104,109,104,105,105,17.45,244220,VIC
6/3/2012,10:25,IFC tăng hạn mức tài trợ cho VIB lên 50 triệu USD,ifc tăng hạn_mức tài_trợ cho vib lên 50 triệu usd,2,0.064536974,0.094317116,0.84114593,-3,-2.73%,-,115,115,107,107,107,17.78,66240,VIC
